timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,devicename,devicenamelength,drivername,drivernamelength,cycletime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,targetthreadcreatetime,targetthreadid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,lastprotectionmask,viewsize,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,accessmask,washardened,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,id,resource count,scan source,type,startqpc,process,reason,channel,eventid,processimagepath,taintreason,scanreason,scanresult,level,stopreason,triggersigseq,guid,signatureid
"2025-11-10 13:49:39.0683309Z","2025-11-10 13:49:39.0683309Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782579068330900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.0683937Z","2025-11-10 13:49:39.0683937Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,1762782579068393700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.0713278Z","2025-11-10 13:49:39.0713278Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",9324,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782579071327800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.0743381Z","2025-11-10 13:49:39.0743381Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",12216,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782579074338200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.240717900Z","2025-11-10 13:49:39.2407220Z","myETW","Attack-Provider",1337,"Attack-Provider"," 5776 attack-148.exe",,,,,,"Before changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,,,,,,,1762782579240722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.2412264Z","2025-11-10 13:49:39.2412264Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 5776 attack-148.exe",2780,,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,1762782579241226400,,,,,,,,,,,,,,,,,,,,,,1750400696320,,134072561690569627,5776,0,0,0,5066549580817402,134072561690569725,2780,,134072561752881873,0,0,0,5066549580817404,,,,,,,,,,,,,,,,134072561690569627,5776,0,0,0,5066549580817402,"R-X",276,"RW-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.241229200Z","2025-11-10 13:49:39.2412301Z","myETW","Attack-Provider",1337,"Attack-Provider"," 5776 attack-148.exe",,,,,,"After changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,,,,,,,1762782579241230100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.3504380Z","2025-11-10 13:49:39.3504380Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3004 svchost.exe",1212,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103133323264,18446606103133294592,140736999905216,242,275881693184,1212,1762782579350438100,275889782784,275889750016,140736999905216,,,,,472428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.3505221Z","2025-11-10 13:49:39.3505221Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3004 svchost.exe",10544,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103133421568,18446606103133392896,140736999905216,242,275881701376,10544,1762782579350522100,275891879936,275891847168,140736999905216,,,,,254798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.3505658Z","2025-11-10 13:49:39.3505658Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3004 svchost.exe",7008,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103147511808,18446606103147483136,140736999905216,242,275881684992,7008,1762782579350565800,275888734208,275888701440,140736999905216,,,,,3489610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.3506017Z","2025-11-10 13:49:39.3506017Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3004 svchost.exe",11116,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103147577344,18446606103147548672,140736999905216,242,275881709568,11116,1762782579350601700,275893977088,275893944320,140736999905216,,,,,217504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.3506592Z","2025-11-10 13:49:39.3506592Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3004 svchost.exe",8360,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103133388800,18446606103133360128,140736999905216,242,275881676800,8360,1762782579350659200,275887685632,275887652864,140736999905216,,,,,5571836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:39.3507206Z","2025-11-10 13:49:39.3507206Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3004 svchost.exe",10312,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103133650944,18446606103133622272,140736999905216,242,275881668608,10312,1762782579350720600,275886637056,275886604288,140736999905216,,,,,4290072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.225095000Z","2025-11-10 13:49:40.2251015Z","myETW","Attack-Provider",1337,"Attack-Provider"," 5776 attack-148.exe",,,,,,"Before reading memory to verify write",,,,,,,,,,,,,,,,,1762782580225101500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.225460800Z","2025-11-10 13:49:40.2254632Z","myETW","Attack-Provider",1337,"Attack-Provider"," 5776 attack-148.exe",,,,,,"After reading memory to verify write",,,,,,,,,,,,,,,,,1762782580225463200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2565976Z","2025-11-10 13:49:40.2565976Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3320 MsMpEng.exe",4072,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782580256597600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,
"2025-11-10 13:49:40.2567928Z","2025-11-10 13:49:40.2567928Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 3320 MsMpEng.exe",11484,,,,,"BM VerifyIsFriendlyFile()",,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,1762782580256792800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,true,937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2567955Z","2025-11-10 13:49:40.2567955Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 3320 MsMpEng.exe",11484,,,,,"VerifyIsFriendlyFile(1)",,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,1762782580256795500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,true,937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2569572Z","2025-11-10 13:49:40.2569572Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",11484,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,,,,,,,1762782580256957200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2570247Z","2025-11-10 13:49:40.2570247Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",11484,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,,,,,,,1762782580257024700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2570714Z","2025-11-10 13:49:40.2570714Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",11484,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,,,,,,,1762782580257071400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2571135Z","2025-11-10 13:49:40.2571135Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 3320 MsMpEng.exe",11484,,,,,,"C:\Users\Public\Downloads\attack-148.exe","USN Cache","MISS",,,,,,,,,,,,,,1762782580257113500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2577823Z","2025-11-10 13:49:40.2577823Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",11484,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782580257782300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2582252Z","2025-11-10 13:49:40.2582252Z","ETW","Microsoft-Antimalware-Engine",30,"UfsScanFileTask Start "," 3320 MsMpEng.exe",11484,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,,,,,1762782580258225200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735979716608,,,,,,,,,,,,,,,,937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2589087Z","2025-11-10 13:49:40.2589087Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 3320 MsMpEng.exe",11484,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782580258908700,,,,,,,,,,,,,,,,,,,,,,2916780015616,,134072560086111269,3320,49,8,55,5066549580817347,134072560194445505,11484,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,12288,134072560086111269,3320,49,8,55,5066549580817347,"RWX",1101824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2590690Z","2025-11-10 13:49:40.2590690Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",11484,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782580259069000,,,,,,,,,,,,,,,,,,,,,,2916780802048,,134072560086111269,3320,49,8,55,5066549580817347,134072560194445505,11484,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"RW-",4096,"RWX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2590776Z","2025-11-10 13:49:40.2590776Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",11484,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782580259077600,,,,,,,,,,,,,,,,,,,,,,2916780802048,,134072560086111269,3320,49,8,55,5066549580817347,134072560194445505,11484,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"R-X",4096,"RW-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2646930Z","2025-11-10 13:49:40.2646930Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3320 MsMpEng.exe",11484,,,,,"C:\Users\Public\Downloads\attack-148.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,,,,,,,,1762782580264693000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2692827Z","2025-11-10 13:49:40.2692827Z","ETW","Microsoft-Antimalware-Engine",31,"UfsScanFileTask Stop "," 3320 MsMpEng.exe",11484,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,,,,,1762782580269282700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735979716608,,,,,,,,,,,,,,,,937500,,,,,,,,,,,,,,,22324925802790,,,,,,,,,,,,,
"2025-11-10 13:49:40.2695676Z","2025-11-10 13:49:40.2695676Z","ETW","Microsoft-Antimalware-Engine",35,"Cache  MOACAdd"," 3320 MsMpEng.exe",11484,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x0",,,,,,,,,,,,,,1762782580269567600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,55,201538,740107608,"Unfriendly",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2695845Z","2025-11-10 13:49:40.2695845Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 3320 MsMpEng.exe",11484,,,,,"VerifyIsFriendlyFile(1)",,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,1762782580269584500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,false,937500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2695862Z","2025-11-10 13:49:40.2695862Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 3320 MsMpEng.exe",11484,,,,,"BM VerifyIsFriendlyFile()",,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,1762782580269586200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,false,937500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2695897Z","2025-11-10 13:49:40.2695897Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3320 MsMpEng.exe",11484,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,,,,,1762782580269589700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\notepad.exe",8,,,,,,,
"2025-11-10 13:49:40.2695994Z","2025-11-10 13:49:40.2695994Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 3320 MsMpEng.exe",11484,," 4532 notepad.exe",,,,,,,,,,,,"C:\Users\Public\Downloads\attack-148.exe","n/a",,,,,,,1762782580269599400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2696814Z","2025-11-10 13:49:40.2696814Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",3316,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,,1762782580269681400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16470,0,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2697096Z","2025-11-10 13:49:40.2697096Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",11484,,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,1762782580269709600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2697163Z","2025-11-10 13:49:40.2697163Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",11484,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782580269716300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,1822,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2697879Z","2025-11-10 13:49:40.2697879Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3320 MsMpEng.exe",3316,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,,1762782580269787900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16470,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2698602Z","2025-11-10 13:49:40.2698602Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3320 MsMpEng.exe",11484,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782580269860200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,1822,0,false,false,0,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2698729Z","2025-11-10 13:49:40.2698729Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",11484,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782580269872900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,1822,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.2700602Z","2025-11-10 13:49:40.2700602Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3320 MsMpEng.exe",11484,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782580270060300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,1822,0,false,true,0,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.3961968Z","2025-11-10 13:49:40.3961968Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",7972,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782580396196800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:40.3963082Z","2025-11-10 13:49:40.3963082Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",7972,,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,1762782580396308200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
