timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-18 13:00:04.5510524Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,,310002,,,,,,,,,,,799845727,140726041837568,140726041837568,290816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510639Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,132790,,,,,,,,,,,559600455,140726046818304,140726046818304,106496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510737Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,8821142,,,,,,,,,,,83910174,140726219112448,140726219112448,8753152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510832Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,125051,,,,,,,,,,,2547479300,140726237200384,140726237200384,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510915Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,,2803059627,140726238380032,140726238380032,221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510993Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,182967,,,,,,,,,,,2107422311,140726255288320,140726255288320,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511088Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,699598,,,,,,,,,,,3582665716,140726256205824,140726256205824,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.6119000Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.6529525Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",11612,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140694236434432,,134025815513853746,10876,0,2,2,4785074604086702,134026740036509705,11612,,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,4096,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.6538190Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",12468,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140694236368896,,134025815513853746,10876,0,2,2,4785074604086702,134026740036527501,12468,,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,4096,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.6541848Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",12468,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140694236303360,,134025815513853746,10876,0,2,2,4785074604086702,134026740036527501,12468,,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,4096,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.6545232Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",12468,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140694236237824,,134025815513853746,10876,0,2,2,4785074604086702,134026740036527501,12468,,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,4096,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.6772382Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",12468,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140694236172288,,134025815513853746,10876,0,2,2,4785074604086702,134026740036527501,12468,,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,4096,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.6804662Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.7229428Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","13692 CalculatorApp.exe",1936,,,"13692 CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140689655074816,,134026740036511973,13692,0,6,6,4785074604092296,134026740036943257,1936,,134026740036511973,0,6,6,4785074604092296,,,,,,,,,,4096,134026740036511973,13692,0,6,6,4785074604092296,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.0481603Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","13692 CalculatorApp.exe",7076,,,"13692 CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140689655083008,,134026740036511973,13692,0,6,6,4785074604092296,134026740040209662,7076,,134026740036511973,0,6,6,4785074604092296,,,,,,,,,,4096,134026740036511973,13692,0,6,6,4785074604092296,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511279Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,4181903,,,,,,,,,,,177944830,140726256861184,140726256861184,4141056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511368Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,1375546,,,,,,,,,,,3578273335,140726261645312,140726261645312,1355776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511459Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,646521,,,,,,,,,,,1374014297,140726264594432,140726264594432,667648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511536Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,882745,,,,,,,,,,,160271359,140726276718592,140726276718592,823296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511611Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,3718718,,,,,,,,,,,740080917,140726277570560,140726277570560,3649536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511687Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,424140,,,,,,,,,,,4162087576,140726286417920,140726286417920,401408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511823Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,732727,,,,,,,,,,,159756539,140726286876672,140726286876672,692224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511904Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,986194,,,,,,,,,,,4225820209,140726294085632,140726294085632,983040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5511983Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,700521,,,,,,,,,,,2166290279,140726295461888,140726295461888,679936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5512056Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,783590,,,,,,,,,,,4271766768,140726296182784,140726296182784,724992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5512139Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,1223202,,,,,,,,,,,2270715780,140726298738688,140726298738688,1146880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5512218Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,771919,,,,,,,,,,,2638054253,140726299918336,140726299918336,737280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5512300Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,,,898252,,,,,,,,,,,1533373544,140726303326208,140726303326208,880640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5512428Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,2572841,,,,,,,,,,,244743817,140726304899072,140726304899072,2527232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5512513Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop ","13016 attack.exe",8096,,,"13016 attack.exe",,,"attack.exe",,,,,,,,,,,,,,,,,,,134026739924672399,,,,,,,,11135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765376,1765376,148348200,0,134026740045509042,99,0,1,2,2,43,0
