timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagesize,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,cycletime,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-17 14:59:28.9328353Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,732727,,,,,,,,,,,159756539,,,,,,,,,,140726286876672,140726286876672,692224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328433Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,986194,,,,,,,,,,,4225820209,,,,,,,,,,140726294085632,140726294085632,983040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328510Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,700521,,,,,,,,,,,2166290279,,,,,,,,,,140726295461888,140726295461888,679936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328587Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,783590,,,,,,,,,,,4271766768,,,,,,,,,,140726296182784,140726296182784,724992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328665Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,1223202,,,,,,,,,,,2270715780,,,,,,,,,,140726298738688,140726298738688,1146880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328739Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,771919,,,,,,,,,,,2638054253,,,,,,,,,,140726299918336,140726299918336,737280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328819Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,898252,,,,,,,,,,,1533373544,,,,,,,,,,140726303326208,140726303326208,880640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328931Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,2572841,,,,,,,,,,,244743817,,,,,,,,,,140726304899072,140726304899072,2527232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9329010Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"attack.exe",,,,,,,,,134025947564719508,,,,,,,,9353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753088,1753088,121685500,0,134025947689325633,104,0,0,0,3,43,0
"2025-09-17 14:59:27.9883199Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3500 MsMpEng.exe",8352,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,2731191828480,134024807948684743,3500,49,7,55,4785074604081225,134024808061109357,8352,134024807948684743,3500,49,7,55,4785074604081225,"RWX",315392,134024807948684743,49,7,55,4785074604081225,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.0171945Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",12264,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140694236434432,134025815513853746,10876,0,2,2,4785074604086702,134025947680153870,12264,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.0185489Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",16140,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140694236368896,134025815513853746,10876,0,2,2,4785074604086702,134025947680170171,16140,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.0189206Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",16140,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140694236303360,134025815513853746,10876,0,2,2,4785074604086702,134025947680170171,16140,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.0193097Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",16140,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140694236237824,134025815513853746,10876,0,2,2,4785074604086702,134025947680170171,16140,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.0326099Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3500 MsMpEng.exe",8352,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,2731191828480,134024807948684743,3500,49,7,55,4785074604081225,134024808061109357,8352,134024807948684743,3500,49,7,55,4785074604081225,"RWX",315392,134024807948684743,49,7,55,4785074604081225,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.0415243Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","10876 ApplicationFrameHost.exe",14300,,,"10876 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140694236172288,134025815513853746,10876,0,2,2,4785074604086702,134025947680307445,14300,134025815513853746,10876,0,2,2,4785074604086702,"R-X",4096,134025815513853746,0,2,2,4785074604086702,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.0859552Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2636 CalculatorApp.exe",6360,,," 2636 CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140689727557632,134025947680204400,2636,0,6,6,4785074604090514,134025947680604785,6360,134025947680204400,2636,0,6,6,4785074604090514,"R-X",4096,134025947680204400,0,6,6,4785074604090514,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.3866677Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2636 CalculatorApp.exe",12472,,," 2636 CalculatorApp.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140689727565824,134025947680204400,2636,0,6,6,4785074604090514,134025947683623389,12472,134025947680204400,2636,0,6,6,4785074604090514,"R-X",4096,134025947680204400,0,6,6,4785074604090514,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:33.3326887Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3500 MsMpEng.exe",2396,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763281846272,18446712763281821696,140726305414320,0,662715564032,2396,662733062144,662732996608,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202920,,,,,,,,,,,,,,,
"2025-09-17 14:59:33.3327476Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3500 MsMpEng.exe",14672,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763283881984,18446712763283857408,140726305414320,0,662715547648,14672,662719954944,662719889408,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4449176800,,,,,,,,,,,,,,,
