timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,foldername,accessmask,washardened,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,id,resource count,scan source,type,startqpc,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath
"2025-11-09 20:58:36.1166589Z","2025-11-09 20:58:36.1166589Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916116658900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1166873Z","2025-11-09 20:58:36.1166873Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916116687300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1167196Z","2025-11-09 20:58:36.1167196Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916116719600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31728,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1167836Z","2025-11-09 20:58:36.1167836Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6804 Notepad.exe",9560,,," 6804 Notepad.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,1762721916116783600,,,,,,,,,,,,,,,,,,,731199,,,,,,,,,,117823328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027469012992,2027469012992,692224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1167973Z","2025-11-09 20:58:36.1167973Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916116797300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1168070Z","2025-11-09 20:58:36.1168070Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916116807000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1168577Z","2025-11-09 20:58:36.1168577Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916116857700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31729,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1168908Z","2025-11-09 20:58:36.1168908Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",6296,,," 6804 Notepad.exe",,,"C:\Windows\System32\comdlg32.dll",,,,,,,,,,,,,,,,,1762721916116890800,,,,,,,,,,,,,,,,,,,1022067,,,,,,,,,,3073174542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735194202112,140735194202112,995328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1169466Z","2025-11-09 20:58:36.1169466Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916116946600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1170324Z","2025-11-09 20:58:36.1170324Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916117032400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\comdlg32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1171350Z","2025-11-09 20:58:36.1171350Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916117135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\CoreMessagingXP.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1174787Z","2025-11-09 20:58:36.1174787Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",6296,,," 6804 Notepad.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,1762721916117478700,,,,,,,,,,,,,,,,,,,1534966,,,,,,,,,,2566642874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735178276864,140735178276864,1536000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1176814Z","2025-11-09 20:58:36.1176814Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",572,,," 6804 Notepad.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,1762721916117681400,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,2803059627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735152914432,140735152914432,221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1179179Z","2025-11-09 20:58:36.1179179Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",8984,,," 6804 Notepad.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,1762721916117917900,,,,,,,,,,,,,,,,,,,182967,,,,,,,,,,2107422311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735169888256,140735169888256,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1179630Z","2025-11-09 20:58:36.1179630Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",9560,,," 6804 Notepad.exe",,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,,,,,,,1762721916117963000,,,,,,,,,,,,,,,,,,,1927318,,,,,,,,,,1621290776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140734929764352,140734929764352,1966080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1182081Z","2025-11-09 20:58:36.1182081Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",6296,,," 6804 Notepad.exe",,,"C:\Windows\System32\BCP47Langs.dll",,,,,,,,,,,,,,,,,1762721916118208100,,,,,,,,,,,,,,,,,,,394325,,,,,,,,,,2655356928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140734982520832,140734982520832,385024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1185021Z","2025-11-09 20:58:36.1185021Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",9560,,," 6804 Notepad.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,1762721916118502100,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,3162933716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735151734784,140735151734784,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1185664Z","2025-11-09 20:58:36.1185664Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",8984,,," 6804 Notepad.exe",,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,,,,,,,,1762721916118566400,,,,,,,,,,,,,,,,,,,1276090,,,,,,,,,,3802617839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735114575872,140735114575872,1200128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1185696Z","2025-11-09 20:58:36.1185696Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916118569600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31730,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1186633Z","2025-11-09 20:58:36.1186633Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",6296,,," 6804 Notepad.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,1762721916118663300,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,3162933716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027469012992,2027469012992,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1187913Z","2025-11-09 20:58:36.1187913Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916118791300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1188545Z","2025-11-09 20:58:36.1188545Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6804 Notepad.exe",6296,,," 6804 Notepad.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,1762721916118854500,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,3162933716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027469012992,2027469012992,122880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1188619Z","2025-11-09 20:58:36.1188619Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916118861900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31722,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1190270Z","2025-11-09 20:58:36.1190270Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119027000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31731,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1190438Z","2025-11-09 20:58:36.1190438Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",6296,,," 6804 Notepad.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_3e0efeeae32e88c1\comctl32.dll",,,,,,,,,,,,,,,,,1762721916119043800,,,,,,,,,,,,,,,,,,,2738802,,,,,,,,,,576278460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140734671880192,140734671880192,2699264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1191357Z","2025-11-09 20:58:36.1191357Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",8984,,," 6804 Notepad.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_3e0efeeae32e88c1\comctl32.dll",,,,,,,,,,,,,,,,,1762721916119135700,,,,,,,,,,,,,,,,,,,2738802,,,,,,,,,,576278460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027469012992,2027469012992,2699264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1191386Z","2025-11-09 20:58:36.1191386Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119138600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31731,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1191794Z","2025-11-09 20:58:36.1191794Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",9560,,," 6804 Notepad.exe",,,"C:\Windows\System32\dcomp.dll",,,,,,,,,,,,,,,,,1762721916119179400,,,,,,,,,,,,,,,,,,,2270290,,,,,,,,,,578597555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735112282112,140735112282112,2236416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1192878Z","2025-11-09 20:58:36.1192878Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119287800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1193155Z","2025-11-09 20:58:36.1193155Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 6804 Notepad.exe",8984,,," 6804 Notepad.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_3e0efeeae32e88c1\comctl32.dll",,,,,,,,,,,,,,,,,1762721916119315500,,,,,,,,,,,,,,,,,,,2738802,,,,,,,,,,576278460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027469012992,2027469012992,2711552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1193330Z","2025-11-09 20:58:36.1193330Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119333000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31732,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1193476Z","2025-11-09 20:58:36.1193476Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119347600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31733,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1193808Z","2025-11-09 20:58:36.1193808Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119380800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31733,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1193916Z","2025-11-09 20:58:36.1193916Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119391600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1194211Z","2025-11-09 20:58:36.1194211Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119421100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31734,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1194309Z","2025-11-09 20:58:36.1194309Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119430900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31735,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1194611Z","2025-11-09 20:58:36.1194611Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",4104,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119461100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31735,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1196399Z","2025-11-09 20:58:36.1196399Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",8984,,," 6804 Notepad.exe",,,"C:\Windows\System32\icu.dll",,,,,,,,,,,,,,,,,1762721916119639900,,,,,,,,,,,,,,,,,,,2809356,,,,,,,,,,3016574355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140734861017088,140734861017088,2744320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1197134Z","2025-11-09 20:58:36.1197134Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",6296,,," 6804 Notepad.exe",,,"C:\Windows\System32\winspool.drv",,,,,,,,,,,,,,,,,1762721916119713400,,,,,,,,,,,,,,,,,,,749400,,,,,,,,,,1014812906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140734718869504,140734718869504,724992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1198108Z","2025-11-09 20:58:36.1198108Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119810800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1198549Z","2025-11-09 20:58:36.1198549Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6804 Notepad.exe",9560,,," 6804 Notepad.exe",,,"C:\Windows\System32\dwmapi.dll",,,,,,,,,,,,,,,,,1762721916119854900,,,,,,,,,,,,,,,,,,,179167,,,,,,,,,,2697878293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735128928256,140735128928256,184320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1199001Z","2025-11-09 20:58:36.1199001Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119900100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1199635Z","2025-11-09 20:58:36.1199635Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916119963500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1200455Z","2025-11-09 20:58:36.1200455Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916120045500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1201075Z","2025-11-09 20:58:36.1201075Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916120107500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:36.1201708Z","2025-11-09 20:58:36.1201708Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 6804 Notepad.exe",,,,,,,,,,,,,,,,,,,,,1762721916120170800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_3e0efeeae32e88c1\comctl32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
