timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,desiredaccess,linksourcename,linktargetname,returncode,classification,eventtype,fileid,fileusn,info,scansource,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,featureid,data,startstop,threadtime,deltacpu,deltawall,startqpc,id,process,reason,channel,eventid,cycletime
"2025-11-02 13:07:49.9762151Z","2025-11-02 13:07:49.9762151Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",11084,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088869976215100,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0460219Z","2025-11-02 13:07:50.0460219Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",1762088870046021900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,
"2025-11-02 13:07:50.0471245Z","2025-11-02 13:07:50.0471245Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",1762088870047124500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,
"2025-11-02 13:07:50.0630729Z","2025-11-02 13:07:50.0630729Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","10452 Notepad.exe",2692,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088870063072900,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1302374Z","2025-11-02 13:07:50.1302374Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","14536 Notepad.exe",14784,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088870130237400,,,,,,,,,,,,,,,,,,,,,,64,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.5589157Z","2025-11-02 13:07:50.5589157Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",12284,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\NotepadXamlUI\StatusBarItem.xbf : CI bit is set, but level is too low. Level: 0",,,,,,,,,,,1762088870558915700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.5596581Z","2025-11-02 13:07:50.5596581Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",12284,,,,,"Small object cache hit for C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\NotepadXamlUI\StatusBarItem.xbf",,,,,,,,,,,1762088870559658100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.6221596Z","2025-11-02 13:07:50.6221596Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",12284,,,,,"Small object cache hit for C:\Users\hacker\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\LocalState\TabState\01cb183a-7ba7-406c-932c-0b26b335d6a3.bin",,,,,,,,,,,1762088870622159600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.957409300Z","2025-11-02 13:07:50.9574133Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"Before opening process handle",,,,,,,,,,,1762088870957413300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.9579695Z","2025-11-02 13:07:50.9579695Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","11736 attack-762.exe",4516,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088870957969500,,,,,,,,,,,,,,,,,,,,,,56,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.957982900Z","2025-11-02 13:07:50.9579852Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"After opening process handle",,,,,,,,,,,1762088870957985200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:51.931420100Z","2025-11-02 13:07:51.9314316Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"Before allocating memory for shellcode",,,,,,,,,,,1762088871931431600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:51.932335100Z","2025-11-02 13:07:51.9323377Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"After allocating memory for shellcode, at: 0000019415DC0000",,,,,,,,,,,1762088871932337700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:52.906567200Z","2025-11-02 13:07:52.9066063Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"Before writing shellcode to process",,,,,,,,,,,1762088872906606300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:52.907319800Z","2025-11-02 13:07:52.9073222Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"After writing shellcode to process, at: 0000019415DC0000",,,,,,,,,,,1762088872907322200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:53.890182500Z","2025-11-02 13:07:53.8901858Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"Before changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,1762088873890185800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:53.890793400Z","2025-11-02 13:07:53.8907950Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"After changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,1762088873890795000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.1933450Z","2025-11-02 13:07:54.1933450Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088874193345000,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.1933502Z","2025-11-02 13:07:54.1933502Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088874193350200,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.1933549Z","2025-11-02 13:07:54.1933549Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088874193354900,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.1933761Z","2025-11-02 13:07:54.1933761Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088874193376100,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.1933844Z","2025-11-02 13:07:54.1933844Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088874193384500,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.1933894Z","2025-11-02 13:07:54.1933894Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088874193389400,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.872970700Z","2025-11-02 13:07:54.8729742Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"Before reading memory to verify write",,,,,,,,,,,1762088874872974200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.873618200Z","2025-11-02 13:07:54.8736200Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"After reading memory to verify write",,,,,,,,,,,1762088874873620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.9036337Z","2025-11-02 13:07:54.9036337Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 5912 MsMpEng.exe",9080,,"11736 attack-762.exe",,,,,,,,,,,,,,1762088874903633700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,
"2025-11-02 13:07:54.9037737Z","2025-11-02 13:07:54.9037737Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 5912 MsMpEng.exe",15780,,,,,"BM VerifyIsFriendlyFile()",,,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,1762088874903773700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11736,true,11562500,,,,,,,,,
"2025-11-02 13:07:54.9037752Z","2025-11-02 13:07:54.9037752Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 5912 MsMpEng.exe",15780,,,,,"VerifyIsFriendlyFile(1)",,,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,1762088874903775200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11736,true,11562500,,,,,,,,,
"2025-11-02 13:07:54.9038826Z","2025-11-02 13:07:54.9038826Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",15780,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,"0x8002",,,,,,,,1762088874903882600,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,118834,3522166104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.9039519Z","2025-11-02 13:07:54.9039519Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",15780,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,"0x8002",,,,,,,,1762088874903951900,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,118834,3522166104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.9041020Z","2025-11-02 13:07:54.9041020Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",15780,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,"0x8002",,,,,,,,1762088874904102000,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,118834,3522166104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.9041940Z","2025-11-02 13:07:54.9041940Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 5912 MsMpEng.exe",15780,,,,,,"C:\Users\Public\Downloads\attack-762.exe","USN Cache","MISS",,,,,,,,1762088874904194000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.9043449Z","2025-11-02 13:07:54.9043449Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",15780,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088874904344900,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.9046701Z","2025-11-02 13:07:54.9046701Z","ETW","Microsoft-Antimalware-Engine",30,"UfsScanFileTask Start "," 5912 MsMpEng.exe",15780,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,,,,,1762088874904670100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140731983724544,,,,,,,,,,,,,,,,,,,,,,,11562500,,,,,,,,,
"2025-11-02 13:07:54.9094027Z","2025-11-02 13:07:54.9094027Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",15780,,,,,"C:\Users\Public\Downloads\attack-762.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,,1762088874909402700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.9170461Z","2025-11-02 13:07:54.9170461Z","ETW","Microsoft-Antimalware-Engine",31,"UfsScanFileTask Stop "," 5912 MsMpEng.exe",15780,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,,,,,1762088874917046100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140731983724544,,,,,,,,,,,,,,,,,,,,,,,11718750,,,334105121980,,,,,,
"2025-11-02 13:07:54.9172858Z","2025-11-02 13:07:54.9172858Z","ETW","Microsoft-Antimalware-Engine",35,"Cache  MOACAdd"," 5912 MsMpEng.exe",15780,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,"0x0",,,,,,,,1762088874917285800,,,,,,,,,,,,,,,,,,,,,,,,,,128,55,118834,3522166104,"Unfriendly",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:54.9173362Z","2025-11-02 13:07:54.9173362Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 5912 MsMpEng.exe",15780,,,,,"VerifyIsFriendlyFile(1)",,,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,1762088874917336200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11736,false,11562500,15,15,,,,,,,
"2025-11-02 13:07:54.9173378Z","2025-11-02 13:07:54.9173378Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 5912 MsMpEng.exe",15780,,,,,"BM VerifyIsFriendlyFile()",,,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,1762088874917337800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11736,false,11562500,15,15,,,,,,,
"2025-11-02 13:07:54.9173549Z","2025-11-02 13:07:54.9173549Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,"C:\Users\Public\Downloads\attack-762.exe","n/a",1762088874917354900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,
"2025-11-02 13:07:55.855859300Z","2025-11-02 13:07:55.8558628Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"Before creating remote thread",,,,,,,,,,,1762088875855862800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8565564Z","2025-11-02 13:07:55.8565564Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11736 attack-762.exe",4516,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875856556400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482476474368,18446737482476449792,1735533527040,0,557473583104,8352,557480673280,557480669184,1735533527040,,,,,,,,,,,,,
"2025-11-02 13:07:55.856599200Z","2025-11-02 13:07:55.8566013Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"After creating remote thread",,,,,,,,,,,1762088875856601300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8566822Z","2025-11-02 13:07:55.8566822Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 5912 MsMpEng.exe",11084,,"11736 attack-762.exe","10452 Notepad.exe",8352,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,1762088875856682200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8568123Z","2025-11-02 13:07:55.8568123Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",12328,,"10452 Notepad.exe",,,,,,,,,,,,"C:\Users\Public\Downloads\attack-762.exe","n/a",1762088875856812300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,
"2025-11-02 13:07:55.8574300Z","2025-11-02 13:07:55.8574300Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12328,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,"0x8002",,,,,,,,1762088875857430000,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,118834,3522166104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8575203Z","2025-11-02 13:07:55.8575203Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12328,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,"0x8002",,,,,,,,1762088875857520300,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,118834,3522166104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8576052Z","2025-11-02 13:07:55.8576052Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12328,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,"0x8002",,,,,,,,1762088875857605200,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,118834,3522166104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8576717Z","2025-11-02 13:07:55.8576717Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 5912 MsMpEng.exe",12328,,,,,,"C:\Users\Public\Downloads\attack-762.exe","USN Cache","MISS",,,,,,,,1762088875857671700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8577285Z","2025-11-02 13:07:55.8577285Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",12328,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088875857728500,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8580173Z","2025-11-02 13:07:55.8580173Z","ETW","Microsoft-Antimalware-Engine",30,"UfsScanFileTask Start "," 5912 MsMpEng.exe",12328,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,,,,,1762088875858017300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140731983724544,,,,,,,,,,,,,,,,,,,,,,,7656250,,,,,,,,,
"2025-11-02 13:07:55.8622854Z","2025-11-02 13:07:55.8622854Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",12328,,,,,"C:\Users\Public\Downloads\attack-762.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,,1762088875862285400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8658048Z","2025-11-02 13:07:55.8658048Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",15780,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875865804800,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8664997Z","2025-11-02 13:07:55.8664997Z","ETW","Microsoft-Antimalware-Engine",31,"UfsScanFileTask Stop "," 5912 MsMpEng.exe",12328,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,,,,,1762088875866499700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140731983724544,,,,,,,,,,,,,,,,,,,,,,,7812500,,,334114655451,,,,,,
"2025-11-02 13:07:55.8666107Z","2025-11-02 13:07:55.8666107Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  756 csrss.exe",1172,,,"10452 Notepad.exe",8352,,,,,,,,,,,,1762088875866610700,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8667745Z","2025-11-02 13:07:55.8667745Z","ETW","Microsoft-Antimalware-Engine",35,"Cache  MOACAdd"," 5912 MsMpEng.exe",12328,,,,,,"C:\Users\Public\Downloads\attack-762.exe",,"0x0",,,,,,,,1762088875866774500,,,,,,,,,,,,,,,,,,,,,,,,,,128,55,118834,3522166104,"Unfriendly",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8668146Z","2025-11-02 13:07:55.8668146Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",12328,,,,,"Lua IsKnownFriendly(C:\Users\Public\Downloads\attack-762.exe, UseCache: true, fSlowChecks: true) = false from 0x000419bd4d700b61",,,,,,,,,,,1762088875866814600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8669198Z","2025-11-02 13:07:55.8669198Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",12328,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875866919800,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.8670649Z","2025-11-02 13:07:55.8670649Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",12328,,"11736 attack-762.exe",,,,,,,,,,,,"C:\Users\Public\Downloads\attack-762.exe","'C:\Users\Public\Downloads\attack-762.exe' ",1762088875867064900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,
"2025-11-02 13:07:55.8688826Z","2025-11-02 13:07:55.8688826Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",12328,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088875868882600,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.9429310Z","2025-11-02 13:07:55.9429310Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","15720 svchost.exe",4176,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875942931000,,,,,,,,,,,,,,,,,,,,,,1049665,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.9429722Z","2025-11-02 13:07:55.9429722Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","15720 svchost.exe",4176,,,"10452 Notepad.exe",8352,,,,,,,,,,,,1762088875942972200,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.9429856Z","2025-11-02 13:07:55.9429856Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","15720 svchost.exe",4176,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875942985600,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.9429978Z","2025-11-02 13:07:55.9429978Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","15720 svchost.exe",4176,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875942997800,,,,,,,,,,,,,,,,,,,,,,4160,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
