timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagesize,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-27 10:28:44.8220465Z","2025-10-27 10:28:44.8220465Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11456 attack-883.exe",3784,,,"11456 attack-883.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673173012480,18446672673172987904,140737174395840,0,1076014919680,3784,1076019331072,1076019322880,140737174395840,,,,2476460,,,,,,,,,,,,
"2025-10-27 10:28:44.8221794Z","2025-10-27 10:28:44.8221794Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11456 attack-883.exe",7772,,,"11456 attack-883.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673181200384,18446672673181175808,140737174395840,0,1076014911488,7772,1076018282496,1076018274304,140737174395840,,,,4348720,,,,,,,,,,,,
"2025-10-27 10:28:44.8223290Z","2025-10-27 10:28:44.8223290Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11456 attack-883.exe",7164,,,"11456 attack-883.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673133838336,18446672673133813760,140737174395840,0,1076014903296,7164,1076017233920,1076017225728,140737174395840,,,,5313160,,,,,,,,,,,,
"2025-10-27 10:28:44.8223802Z","2025-10-27 10:28:44.8223802Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11456 attack-883.exe",6264,,,"11456 attack-883.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673133780992,18446672673133756416,140737174395840,0,1076014895104,6264,1076016185344,1076016177152,140737174395840,,,,4393940,,,,,,,,,,,,
"2025-10-27 10:28:44.8225353Z","2025-10-27 10:28:44.8225353Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11456 attack-883.exe",7500,,,"11456 attack-883.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673181028352,18446672673181003776,140737174395840,0,1076014927872,7500,1076020379648,1076020371456,140737174395840,,,,365940,,,,,,,,,,,,
"2025-10-27 10:28:44.8226162Z","2025-10-27 10:28:44.8226162Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11456 attack-883.exe",3200,,,"11456 attack-883.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673136222208,18446672673136197632,140737161841328,0,1076014936064,3200,1076021428224,1076021420032,140737161841328,,,,320720,,,,,,,,,,,,
"2025-10-27 10:28:44.8233727Z","2025-10-27 10:28:44.8233727Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673132687360,18446672673132662784,140697662080768,0,1076014886912,4404,1076012122112,1076012089344,140697662080768,,,,158830120,,,,,,,,,,,,
"2025-10-27 10:28:44.8236023Z","2025-10-27 10:28:44.8236023Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Users\Public\Downloads\attack-883.exe",,,,,,,,,,,0,,,,,,,,,,,1761550891,,,,,,,,,,140697662062592,140697662062592,57344,,,,,,,,,,,,,
"2025-10-27 10:28:44.8236198Z","2025-10-27 10:28:44.8236198Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,570439,,,,,,,,,,,1564323704,,,,,,,,,,140735587352576,140735587352576,561152,,,,,,,,,,,,,
"2025-10-27 10:28:44.8236244Z","2025-10-27 10:28:44.8236244Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,57827,,,,,,,,,,,240324076,,,,,,,,,,140735587942400,140735587942400,49152,,,,,,,,,,,,,
"2025-10-27 10:28:44.8236278Z","2025-10-27 10:28:44.8236278Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,146072,,,,,,,,,,,254123393,,,,,,,,,,140735588007936,140735588007936,122880,,,,,,,,,,,,,
"2025-10-27 10:28:44.8236496Z","2025-10-27 10:28:44.8236496Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,238465,,,,,,,,,,,417936622,,,,,,,,,,140736220692480,140736220692480,176128,,,,,,,,,,,,,
"2025-10-27 10:28:44.8236798Z","2025-10-27 10:28:44.8236798Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,342070,,,,,,,,,,,3129326832,,,,,,,,,,140736760971264,140736760971264,307200,,,,,,,,,,,,,
"2025-10-27 10:28:44.8236901Z","2025-10-27 10:28:44.8236901Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,1162516,,,,,,,,,,,2190381932,,,,,,,,,,140736761495552,140736761495552,1146880,,,,,,,,,,,,,
"2025-10-27 10:28:44.8236984Z","2025-10-27 10:28:44.8236984Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,396500,,,,,,,,,,,1605668267,,,,,,,,,,140736765886464,140736765886464,380928,,,,,,,,,,,,,
"2025-10-27 10:28:44.8237100Z","2025-10-27 10:28:44.8237100Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,829180,,,,,,,,,,,4281556410,,,,,,,,,,140736810647552,140736810647552,802816,,,,,,,,,,,,,
"2025-10-27 10:28:44.8237189Z","2025-10-27 10:28:44.8237189Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,453941,,,,,,,,,,,48412803,,,,,,,,,,140736820084736,140736820084736,438272,,,,,,,,,,,,,
"2025-10-27 10:28:44.8237419Z","2025-10-27 10:28:44.8237419Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,333822,,,,,,,,,,,994200046,,,,,,,,,,140736949256192,140736949256192,290816,,,,,,,,,,,,,
"2025-10-27 10:28:44.8237554Z","2025-10-27 10:28:44.8237554Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,121295,,,,,,,,,,,2998121198,,,,,,,,,,140736985432064,140736985432064,106496,,,,,,,,,,,,,
"2025-10-27 10:28:44.8237671Z","2025-10-27 10:28:44.8237671Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\apphelp.dll",,,,,,,,,,,685021,,,,,,,,,,,306558241,,,,,,,,,,140737076527104,140737076527104,651264,,,,,,,,,,,,,
"2025-10-27 10:28:44.8237776Z","2025-10-27 10:28:44.8237776Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,8887203,,,,,,,,,,,798214261,,,,,,,,,,140737088061440,140737088061440,8769536,,,,,,,,,,,,,
"2025-10-27 10:28:44.8237887Z","2025-10-27 10:28:44.8237887Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,177968,,,,,,,,,,,3162933716,,,,,,,,,,140737106149376,140737106149376,110592,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238084Z","2025-10-27 10:28:44.8238084Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,286201,,,,,,,,,,,2803059627,,,,,,,,,,140737107329024,140737107329024,221184,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238156Z","2025-10-27 10:28:44.8238156Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,182967,,,,,,,,,,,2107422311,,,,,,,,,,140737124302848,140737124302848,167936,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238243Z","2025-10-27 10:28:44.8238243Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,4201576,,,,,,,,,,,1981517683,,,,,,,,,,140737125220352,140737125220352,4136960,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238318Z","2025-10-27 10:28:44.8238318Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,649125,,,,,,,,,,,1093144332,,,,,,,,,,140737131249664,140737131249664,667648,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238394Z","2025-10-27 10:28:44.8238394Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,1399211,,,,,,,,,,,1508749768,,,,,,,,,,140737133740032,140737133740032,1355776,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238564Z","2025-10-27 10:28:44.8238564Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,655169,,,,,,,,,,,3977788271,,,,,,,,,,140737137410048,140737137410048,622592,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238727Z","2025-10-27 10:28:44.8238727Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,731199,,,,,,,,,,,117823328,,,,,,,,,,140737138589696,140737138589696,679936,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238820Z","2025-10-27 10:28:44.8238820Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,902937,,,,,,,,,,,3898092977,,,,,,,,,,140737139310592,140737139310592,880640,,,,,,,,,,,,,
"2025-10-27 10:28:44.8238927Z","2025-10-27 10:28:44.8238927Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,758106,,,,,,,,,,,3198461912,,,,,,,,,,140737152090112,140737152090112,692224,,,,,,,,,,,,,
"2025-10-27 10:28:44.8239055Z","2025-10-27 10:28:44.8239055Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,806569,,,,,,,,,,,3871129049,,,,,,,,,,140737156415488,140737156415488,737280,,,,,,,,,,,,,
"2025-10-27 10:28:44.8239278Z","2025-10-27 10:28:44.8239278Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,844151,,,,,,,,,,,1746094868,,,,,,,,,,140737159757824,140737159757824,823296,,,,,,,,,,,,,
"2025-10-27 10:28:44.8239410Z","2025-10-27 10:28:44.8239410Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,3695857,,,,,,,,,,,2074935505,,,,,,,,,,140737160609792,140737160609792,3649536,,,,,,,,,,,,,
"2025-10-27 10:28:44.8239540Z","2025-10-27 10:28:44.8239540Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,465416,,,,,,,,,,,960017527,,,,,,,,,,140737164279808,140737164279808,401408,,,,,,,,,,,,,
"2025-10-27 10:28:44.8239656Z","2025-10-27 10:28:44.8239656Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,773618,,,,,,,,,,,4119808238,,,,,,,,,,140737165524992,140737165524992,724992,,,,,,,,,,,,,
"2025-10-27 10:28:44.8239867Z","2025-10-27 10:28:44.8239867Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,1021917,,,,,,,,,,,2963687667,,,,,,,,,,140737166639104,140737166639104,991232,,,,,,,,,,,,,
"2025-10-27 10:28:44.8239976Z","2025-10-27 10:28:44.8239976Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,1185784,,,,,,,,,,,3598429018,,,,,,,,,,140737167687680,140737167687680,1146880,,,,,,,,,,,,,
"2025-10-27 10:28:44.8240049Z","2025-10-27 10:28:44.8240049Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,2538757,,,,,,,,,,,592187216,,,,,,,,,,140737173913600,140737173913600,2523136,,,,,,,,,,,,,
"2025-10-27 10:28:44.8240204Z","2025-10-27 10:28:44.8240204Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop ","11456 attack-883.exe",4404,,,"11456 attack-883.exe",,,"attack-883.exe",,,,,,,,,134060345118232316,,,,,,,,4029,,,,,,,,,,,,,,,,,,,1826816,1826816,180549020,0,134060345248235365,104,11,0,0,2,63,0
"2025-10-27 10:28:46.3158676Z","2025-10-27 10:28:46.3158676Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673130651648,18446672673130627072,2004909883392,0,890838560768,12208,890843955200,890843934720,2004909883392,,,,28676700,,,,,,,,,,,,
"2025-10-27 10:28:46.3163906Z","2025-10-27 10:28:46.3163906Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,2797727,,,,,,,,,,,1754496986,,,,,,,,,,140695570022400,140695570022400,2748416,,,,,,,,,,,,,
"2025-10-27 10:28:46.3164030Z","2025-10-27 10:28:46.3164030Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140.dll",,,,,,,,,,,603644,,,,,,,,,,,2926311296,,,,,,,,,,140734675812352,140734675812352,577536,,,,,,,,,,,,,
"2025-10-27 10:28:46.3164103Z","2025-10-27 10:28:46.3164103Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\Microsoft.Internal.FrameworkUdk.dll",,,,,,,,,,,947909,,,,,,,,,,,1680796359,,,,,,,,,,140734686756864,140734686756864,921600,,,,,,,,,,,,,
"2025-10-27 10:28:46.3164274Z","2025-10-27 10:28:46.3164274Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\CoreMessagingXP.dll",,,,,,,,,,,1086952,,,,,,,,,,,1466093194,,,,,,,,,,140734687739904,140734687739904,1036288,,,,,,,,,,,,,
"2025-10-27 10:28:46.3164364Z","2025-10-27 10:28:46.3164364Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140.dll",,,,,,,,,,,171050,,,,,,,,,,,4092127091,,,,,,,,,,140734732042240,140734732042240,122880,,,,,,,,,,,,,
"2025-10-27 10:28:46.3164416Z","2025-10-27 10:28:46.3164416Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140_1.dll",,,,,,,,,,,66730,,,,,,,,,,,1073573567,,,,,,,,,,140736627605504,140736627605504,49152,,,,,,,,,,,,,
"2025-10-27 10:28:46.3164715Z","2025-10-27 10:28:46.3164715Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,,,,,,,,,,759542,,,,,,,,,,,2469381841,,,,,,,,,,140736665026560,140736665026560,741376,,,,,,,,,,,,,
"2025-10-27 10:28:46.3164896Z","2025-10-27 10:28:46.3164896Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\winspool.drv",,,,,,,,,,,749400,,,,,,,,,,,1014812906,,,,,,,,,,140736750551040,140736750551040,724992,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165010Z","2025-10-27 10:28:46.3165010Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,342070,,,,,,,,,,,3129326832,,,,,,,,,,140736760971264,140736760971264,307200,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165247Z","2025-10-27 10:28:46.3165247Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,1162516,,,,,,,,,,,2190381932,,,,,,,,,,140736761495552,140736761495552,1146880,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165331Z","2025-10-27 10:28:46.3165331Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,396500,,,,,,,,,,,1605668267,,,,,,,,,,140736765886464,140736765886464,380928,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165384Z","2025-10-27 10:28:46.3165384Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\Microsoft.UI.Windowing.Core.dll",,,,,,,,,,,548416,,,,,,,,,,,2757406773,,,,,,,,,,140736800030720,140736800030720,532480,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165443Z","2025-10-27 10:28:46.3165443Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140_atomic_wait.dll",,,,,,,,,,,60856,,,,,,,,,,,1625823556,,,,,,,,,,140736803373056,140736803373056,81920,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165566Z","2025-10-27 10:28:46.3165566Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,181029,,,,,,,,,,,239922031,,,,,,,,,,140736897482752,140736897482752,167936,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165777Z","2025-10-27 10:28:46.3165777Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,2958748,,,,,,,,,,,147340823,,,,,,,,,,140736897875968,140736897875968,2904064,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165925Z","2025-10-27 10:28:46.3165925Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,1927318,,,,,,,,,,,1621290776,,,,,,,,,,140736901349376,140736901349376,1966080,,,,,,,,,,,,,
"2025-10-27 10:28:46.3165990Z","2025-10-27 10:28:46.3165990Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_3e0efeeae32e88c1\comctl32.dll",,,,,,,,,,,2738802,,,,,,,,,,,576278460,,,,,,,,,,140736924680192,140736924680192,2699264,,,,,,,,,,,,,
"2025-10-27 10:28:46.3166122Z","2025-10-27 10:28:46.3166122Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,333822,,,,,,,,,,,994200046,,,,,,,,,,140736949256192,140736949256192,290816,,,,,,,,,,,,,
"2025-10-27 10:28:46.3166259Z","2025-10-27 10:28:46.3166259Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\BCP47Langs.dll",,,,,,,,,,,394325,,,,,,,,,,,2655356928,,,,,,,,,,140736957513728,140736957513728,385024,,,,,,,,,,,,,
"2025-10-27 10:28:46.3166479Z","2025-10-27 10:28:46.3166479Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\icu.dll",,,,,,,,,,,2809356,,,,,,,,,,,3016574355,,,,,,,,,,140736962035712,140736962035712,2744320,,,,,,,,,,,,,
"2025-10-27 10:28:46.3166593Z","2025-10-27 10:28:46.3166593Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,121295,,,,,,,,,,,2998121198,,,,,,,,,,140736985432064,140736985432064,106496,,,,,,,,,,,,,
"2025-10-27 10:28:46.3166707Z","2025-10-27 10:28:46.3166707Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\propsys.dll",,,,,,,,,,,1139116,,,,,,,,,,,4204596999,,,,,,,,,,140737042644992,140737042644992,1064960,,,,,,,,,,,,,
"2025-10-27 10:28:46.3166811Z","2025-10-27 10:28:46.3166811Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\dcomp.dll",,,,,,,,,,,2270290,,,,,,,,,,,578597555,,,,,,,,,,140737064271872,140737064271872,2236416,,,,,,,,,,,,,
"2025-10-27 10:28:46.3167015Z","2025-10-27 10:28:46.3167015Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,,1276090,,,,,,,,,,,3802617839,,,,,,,,,,140737066565632,140737066565632,1200128,,,,,,,,,,,,,
"2025-10-27 10:28:46.3167149Z","2025-10-27 10:28:46.3167149Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\dwmapi.dll",,,,,,,,,,,179167,,,,,,,,,,,2697878293,,,,,,,,,,140737074692096,140737074692096,184320,,,,,,,,,,,,,
"2025-10-27 10:28:46.3167259Z","2025-10-27 10:28:46.3167259Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.WarpPal.dll",,,,,,,,,,,167600,,,,,,,,,,,2132685858,,,,,,,,,,140737075085312,140737075085312,102400,,,,,,,,,,,,,
