timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,desiredaccess,linksourcename,linktargetname,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,featureid,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,data,startstop,threadtime,deltacpu,deltawall,startqpc,id,process,reason,fullregionsize,lastprotectionmask,targetaddress,channel,eventid,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,featuretype,keypath,newvalue,oldvalue,usermode,valuename
"2025-11-02 11:58:33.3600816Z","2025-11-02 11:58:33.3600816Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",10276,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084713360081600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052672,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3603982Z","2025-11-02 11:58:33.3603982Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",10276,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084713360398200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3604985Z","2025-11-02 11:58:33.3604985Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",10276,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084713360498500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3605947Z","2025-11-02 11:58:33.3605947Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",10276,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084713360594700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3606651Z","2025-11-02 11:58:33.3606651Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 5912 MsMpEng.exe",10276,,,,,,"C:\Users\Public\Downloads\attack-911.exe","USN Cache","MISS",,,,,,,,1762084713360665100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3622345Z","2025-11-02 11:58:33.3622345Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",7364,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084713362234500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3623179Z","2025-11-02 11:58:33.3623179Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",7364,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084713362317900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3623954Z","2025-11-02 11:58:33.3623954Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",7364,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084713362395400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3624704Z","2025-11-02 11:58:33.3624704Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 5912 MsMpEng.exe",7364,,,,,,"C:\Users\Public\Downloads\attack-911.exe","USN Cache","MISS",,,,,,,,1762084713362470500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3635369Z","2025-11-02 11:58:33.3635369Z","ETW","Microsoft-Antimalware-Engine",32,"UfsScanProcTask Start "," 5912 MsMpEng.exe",7364,,"11896 attack-911.exe",,,,"\\.\proc\Process:11896,134065583128417621",,,,,,,,,,1762084713363536900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140731983724544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3718292Z","2025-11-02 11:58:33.3718292Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",7364,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084713371829300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.3721900Z","2025-11-02 11:58:33.3721900Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",7364,,," 5912 MsMpEng.exe",,,,,,,,,,,,,1762084713372190000,,,,,,,,12288,1814320054272,134064706181846822,5912,49,7,55,18295873486198557,134065583133612672,7364,134064706181846822,5912,49,7,55,18295873486198557,"RWX",1101824,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:33.4017302Z","2025-11-02 11:58:33.4017302Z","ETW","Microsoft-Antimalware-Engine",33,"UfsScanProcTask Stop "," 5912 MsMpEng.exe",7364,,"11896 attack-911.exe",,,,"\\.\proc\Process:11896,134065583128417621",,,,,,,,,,1762084713401730200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140731983724544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312500,,,292489710646,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:37.7583414Z","2025-11-02 11:58:37.7583414Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084717758341400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:37.7583592Z","2025-11-02 11:58:37.7583592Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084717758359200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:37.7583688Z","2025-11-02 11:58:37.7583688Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084717758368800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:38.9272275Z","2025-11-02 11:58:38.9272275Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1952 svchost.exe",2016,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084718927227500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.033256700Z","2025-11-02 11:58:39.0334655Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"Before starting subprocess to inject to",,,,,,,,,,,1762084719033465500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0430297Z","2025-11-02 11:58:39.0430297Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","11896 attack-911.exe",8848,,,,,,"C:\Users\hacker\AppData\Local\Microsoft\WindowsApps\notepad.exe",,,,,,,,,,1762084719043029700,,,,,,,18446704557628966368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0438913Z","2025-11-02 11:58:39.0438913Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11896 attack-911.exe",8848,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719043891300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482479603712,18446737482479579136,140734327249856,0,192760451072,12132,192767066112,192767062016,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0441287Z","2025-11-02 11:58:39.0441287Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11896 attack-911.exe",12132,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719044128700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482536624128,18446737482536599552,140734327249856,0,192760459264,13092,192768114688,192768110592,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0452643Z","2025-11-02 11:58:39.0452643Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5620 svchost.exe",6460,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719045264300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049792,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0720504Z","2025-11-02 11:58:39.0720504Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  520 svchost.exe",1564,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719072050400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0720871Z","2025-11-02 11:58:39.0720871Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1028 svchost.exe",12968,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719072087100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048576,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0735848Z","2025-11-02 11:58:39.0735848Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11896 attack-911.exe",8848,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719073584800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482489257984,18446737482489233408,140734321991760,0,192760467456,5920,192769163264,192769155072,140734321991760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0766474Z","2025-11-02 11:58:39.0766474Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2700 svchost.exe",15208,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719076647400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0778372Z","2025-11-02 11:58:39.0778372Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2700 svchost.exe",12108,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719077837200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0840978Z","2025-11-02 11:58:39.0840978Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request  Start "," 5912 MsMpEng.exe",14136,,"11896 attack-911.exe",,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,1762084719084097800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80625000,,,,2019419591,"C:\Users\Public\Downloads\attack-911.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.0995650Z","2025-11-02 11:58:39.0995650Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop "," 5912 MsMpEng.exe",14136,,"11896 attack-911.exe",,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,1762084719099565000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80625000,,,,2019419591,"C:\Users\Public\Downloads\attack-911.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1080056Z","2025-11-02 11:58:39.1080056Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start ","11896 attack-911.exe",8848,,," 8236 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,1762084719108005600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134065583191079354,3,2797727,"0x","Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe","App",11896,10389,10391,2,1,0,1,1754496986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1086094Z","2025-11-02 11:58:39.1086094Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",14136,,," 5912 MsMpEng.exe",,,,,,,,,,,,,1762084719108609400,,,,,,,,12288,1814320054272,134064706181846822,5912,49,7,55,18295873486198557,134064706233149182,14136,134064706181846822,5912,49,7,55,18295873486198557,"RWX",315392,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1094404Z","2025-11-02 11:58:39.1094404Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",14136,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084719109440400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1094516Z","2025-11-02 11:58:39.1094516Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring  ProcessMonitorFlags"," 5912 MsMpEng.exe",14136,," 8236 Notepad.exe",,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,1762084719109451600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x400003DF",,,,,,,,,,,,,,,,,,,134065583191079354,140731983724544,"0x0","0x44","0x0","0x0","0x0","SyncStart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1097165Z","2025-11-02 11:58:39.1097165Z","ETW","Microsoft-Antimalware-Engine",70,"Behavior Monitoring  BmProcessCreate"," 5912 MsMpEng.exe",12896,"11896 attack-911.exe"," 8236 Notepad.exe",,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,"'C:\Windows\System32\notepad.exe'",,,1762084719109716500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1097498Z","2025-11-02 11:58:39.1097498Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",12896,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084719109749800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1099686Z","2025-11-02 11:58:39.1099686Z","ETW","Microsoft-Antimalware-Engine",109,"Behavior Monitoring  BmProcessContextStart"," 5912 MsMpEng.exe",12896,," 8236 Notepad.exe",,,,,,,,,,,,,,1762084719109968600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",1815004165600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1104630Z","2025-11-02 11:58:39.1104630Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11896 attack-911.exe",8848,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084719110463000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482489286656,18446737482489262080,140694844716816,0,897524178944,14176,897525481472,897525477376,140694844716816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1114830Z","2025-11-02 11:58:39.1114830Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",12896,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719111483000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1115054Z","2025-11-02 11:58:39.1115054Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",12896,," 8236 Notepad.exe",,,,,,,,,,,,"Parent","n/a",1762084719111505400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1120039Z","2025-11-02 11:58:39.1120039Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",15520,," 8236 Notepad.exe",,,,,,,,,,,,"Parent","n/a",1762084719112003900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1121498Z","2025-11-02 11:58:39.1121498Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",12896,," 8236 Notepad.exe",,,,,,,,,,,,"Parent","n/a",1762084719112149800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1123956Z","2025-11-02 11:58:39.1123956Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",6132,," 8236 Notepad.exe",,,,,,,,,,,,"Parent","n/a",1762084719112395600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1124700Z","2025-11-02 11:58:39.1124700Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",15520,," 8236 Notepad.exe",,,,,,,,,,,,"Parent","n/a",1762084719112470000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1133580Z","2025-11-02 11:58:39.1133580Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  756 csrss.exe",772,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084719113358000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
