timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,desiredaccess,linksourcename,linktargetname,returncode,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,classification,eventtype,fileid,fileusn,info,scansource,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,featureid,targetthreadcreatetime,targetthreadid,data,startstop,threadtime,deltacpu,deltawall,startqpc,channel,eventid,fullregionsize,lastprotectionmask,targetaddress,id,process,reason,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-17 16:50:08.3350919Z","2025-11-17 16:50:08.3350919Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3252 MsMpEng.exe",10740,,,,,"C:\Users\Public\Downloads\attack-237.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,,1763398208335091900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3351776Z","2025-11-17 16:50:08.3351776Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208335177600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3352002Z","2025-11-17 16:50:08.3352002Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",11008,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208335200200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3353280Z","2025-11-17 16:50:08.3353280Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208335328000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3353495Z","2025-11-17 16:50:08.3353495Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",11036,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208335349500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3354786Z","2025-11-17 16:50:08.3354786Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208335478600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3354925Z","2025-11-17 16:50:08.3354925Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",10916,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208335492600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3355909Z","2025-11-17 16:50:08.3355909Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208335590900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3356388Z","2025-11-17 16:50:08.3356388Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",11044,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208335638800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3357546Z","2025-11-17 16:50:08.3357546Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208335754600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3357663Z","2025-11-17 16:50:08.3357663Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",11048,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208335766300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3358965Z","2025-11-17 16:50:08.3358965Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208335896500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3359204Z","2025-11-17 16:50:08.3359204Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",11052,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208335920400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3360259Z","2025-11-17 16:50:08.3360259Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208336025900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3360444Z","2025-11-17 16:50:08.3360444Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",11056,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208336044400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3361563Z","2025-11-17 16:50:08.3361563Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208336156300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3361677Z","2025-11-17 16:50:08.3361677Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",11060,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208336167700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3362780Z","2025-11-17 16:50:08.3362780Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208336278000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3363018Z","2025-11-17 16:50:08.3363018Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",12292,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208336301800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3363923Z","2025-11-17 16:50:08.3363923Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208336392300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3364126Z","2025-11-17 16:50:08.3364126Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",12000,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208336412600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3365187Z","2025-11-17 16:50:08.3365187Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208336518700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3365360Z","2025-11-17 16:50:08.3365360Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",12792,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208336536000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3366382Z","2025-11-17 16:50:08.3366382Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208336638200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3366732Z","2025-11-17 16:50:08.3366732Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",9752,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208336673200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3367965Z","2025-11-17 16:50:08.3367965Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208336796500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3368141Z","2025-11-17 16:50:08.3368141Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",9372,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208336814100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3369255Z","2025-11-17 16:50:08.3369255Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208336925500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3369692Z","2025-11-17 16:50:08.3369692Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",6612,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208336969200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3370641Z","2025-11-17 16:50:08.3370641Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208337064100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3370945Z","2025-11-17 16:50:08.3370945Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",2236,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208337094500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3372252Z","2025-11-17 16:50:08.3372252Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208337225200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3372519Z","2025-11-17 16:50:08.3372519Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",10620,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208337251900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3373534Z","2025-11-17 16:50:08.3373534Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208337353400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3373843Z","2025-11-17 16:50:08.3373843Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",10968,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208337384400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3375263Z","2025-11-17 16:50:08.3375263Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208337526300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3375485Z","2025-11-17 16:50:08.3375485Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",10912,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208337548600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3376714Z","2025-11-17 16:50:08.3376714Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208337671400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3376970Z","2025-11-17 16:50:08.3376970Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",10972,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208337697100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3378406Z","2025-11-17 16:50:08.3378406Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208337840600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3378527Z","2025-11-17 16:50:08.3378527Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",10944,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208337852700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3379951Z","2025-11-17 16:50:08.3379951Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208337995100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3380207Z","2025-11-17 16:50:08.3380207Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",10928,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208338020700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3381139Z","2025-11-17 16:50:08.3381139Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",,,,,,,,,,,,,1763398208338113900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:50:08.3381366Z","2025-11-17 16:50:08.3381366Z","ETW","Microsoft-Antimalware-Engine",29,"Behavior Monitoring  BmRemoteThreadCreate"," 3252 MsMpEng.exe",11520,,"13068 attack-237.exe"," 7540 whoami.exe",12600,,"C:\Windows\System32\whoami.exe",,,,,,,,,,1763398208338136600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
