timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-27 11:46:25.4657246Z","2025-10-27 11:46:25.4657246Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,,,,,,,,,,140737123647488,140737123647488,457799,385024,2858637235,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4657360Z","2025-10-27 11:46:25.4657360Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,,,,140737124106240,140737124106240,189286,155648,2931463764,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4657431Z","2025-10-27 11:46:25.4657431Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140737124302848,140737124302848,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4657665Z","2025-10-27 11:46:25.4657665Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140737125220352,140737125220352,4201576,4136960,1981517683,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4657778Z","2025-10-27 11:46:25.4657778Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,140737129414656,140737129414656,1265787,1232896,1728895390,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4657885Z","2025-10-27 11:46:25.4657885Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\wintrust.dll",,,,,,,,,,,,,,,,,,,140737130659840,140737130659840,582561,520192,1707576403,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4657991Z","2025-10-27 11:46:25.4657991Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140737131249664,140737131249664,649125,667648,1093144332,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4658206Z","2025-10-27 11:46:25.4658206Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,140737131970560,140737131970560,189889,159744,3893946825,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4658335Z","2025-10-27 11:46:25.4658335Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,140737132167168,140737132167168,1534966,1536000,2566642874,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4658451Z","2025-10-27 11:46:25.4658451Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,140737133740032,140737133740032,1399211,1355776,1508749768,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4658570Z","2025-10-27 11:46:25.4658570Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,,,,140737135902720,140737135902720,1568994,1486848,1650891442,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4658753Z","2025-10-27 11:46:25.4658753Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140737137410048,140737137410048,655169,622592,3977788271,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4658907Z","2025-10-27 11:46:25.4658907Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,140737138589696,140737138589696,731199,679936,117823328,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659011Z","2025-10-27 11:46:25.4659011Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140737139310592,140737139310592,902937,880640,3898092977,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659080Z","2025-10-27 11:46:25.4659080Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,,,,140737140228096,140737140228096,7753361,7655424,2280271250,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659148Z","2025-10-27 11:46:25.4659148Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\imagehlp.dll",,,,,,,,,,,,,,,,,,,140737147895808,140737147895808,200866,131072,2156568970,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659215Z","2025-10-27 11:46:25.4659215Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,,,140737148092416,140737148092416,1710585,1671168,770585389,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659442Z","2025-10-27 11:46:25.4659442Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,140737152090112,140737152090112,758106,692224,3198461912,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659541Z","2025-10-27 11:46:25.4659541Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,140737153073152,140737153073152,1879241,1855488,560336548,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659661Z","2025-10-27 11:46:25.4659661Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,140737156415488,140737156415488,806569,737280,3871129049,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659774Z","2025-10-27 11:46:25.4659774Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140737159757824,140737159757824,844151,823296,1746094868,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4659950Z","2025-10-27 11:46:25.4659950Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140737160609792,140737160609792,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4660113Z","2025-10-27 11:46:25.4660113Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140737164279808,140737164279808,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4660229Z","2025-10-27 11:46:25.4660229Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\ws2_32.dll",,,,,,,,,,,,,,,,,,,140737164738560,140737164738560,549520,475136,3049895352,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4660349Z","2025-10-27 11:46:25.4660349Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,140737165262848,140737165262848,224859,176128,234412959,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4660468Z","2025-10-27 11:46:25.4660468Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140737165524992,140737165524992,773618,724992,4119808238,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4660709Z","2025-10-27 11:46:25.4660709Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140737166639104,140737166639104,1021917,991232,2963687667,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4660829Z","2025-10-27 11:46:25.4660829Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,140737167687680,140737167687680,1185784,1146880,3598429018,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4660945Z","2025-10-27 11:46:25.4660945Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\setupapi.dll",,,,,,,,,,,,,,,,,,,140737168867328,140737168867328,4798318,4751360,100153152,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4661061Z","2025-10-27 11:46:25.4661061Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140737173913600,140737173913600,2538757,2523136,592187216,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4661349Z","2025-10-27 11:46:25.4661349Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,282406912,1131085824,170325954480,134060383339771903,255,134060391854647620,808,110,5348,9771,425752,1,1330,372558,,,,,,,,,,
"2025-10-27 11:46:25.5775166Z","2025-10-27 11:46:25.5775166Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"13128 smartscreen.exe",,,,,,,,,,,,18446672673167048704,18446672673167024128,140737174395840,0,511807913984,11824,511807455232,511807447040,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.5777322Z","2025-10-27 11:46:25.5777322Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","13128 smartscreen.exe",11824,,,"13128 smartscreen.exe",,,,,,,,,,,,18446672673164144640,18446672673164120064,140737174395840,0,511807922176,4420,511810469888,511810461696,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.107829400Z","2025-10-27 11:46:30.1078375Z","myETW","Attack-Provider",1337,"Attack-Provider","12668 attack-874.exe",,,,,,"Before starting subprocess to inject to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1099238Z","2025-10-27 11:46:30.1099238Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,140736220692480,140736220692480,238465,176128,417936622,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1100825Z","2025-10-27 11:46:30.1100825Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140737160609792,140737160609792,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1102806Z","2025-10-27 11:46:30.1102806Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140737131249664,140737131249664,649125,667648,1093144332,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1108603Z","2025-10-27 11:46:30.1108603Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",2348,,,"12668 attack-874.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140737124302848,140737124302848,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1124034Z","2025-10-27 11:46:30.1124034Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140737088061440,140737088061440,8887203,8769536,798214261,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1135050Z","2025-10-27 11:46:30.1135050Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140737166639104,140737166639104,1021917,991232,2963687667,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1142758Z","2025-10-27 11:46:30.1142758Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140737164279808,140737164279808,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1167148Z","2025-10-27 11:46:30.1167148Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,,,,,,,,,,18446672673174835200,18446672673174810624,140737174395840,0,207770198016,11444,207776382976,207776378880,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1169372Z","2025-10-27 11:46:30.1169372Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","12668 attack-874.exe",11444,,,"12668 attack-874.exe",,,,,,,,,,,,18446672673170063360,18446672673170038784,140737174395840,0,207770206208,11448,207777431552,207777427456,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1271708Z","2025-10-27 11:46:30.1271708Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,140737106149376,140737106149376,177968,110592,3162933716,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1280300Z","2025-10-27 11:46:30.1280300Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,140736761495552,140736761495552,1162516,1146880,2190381932,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1282827Z","2025-10-27 11:46:30.1282827Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140737139310592,140737139310592,902937,880640,3898092977,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1288572Z","2025-10-27 11:46:30.1288572Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",14016,,,"12668 attack-874.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,140736760971264,140736760971264,342070,307200,3129326832,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1306590Z","2025-10-27 11:46:30.1306590Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140737137410048,140737137410048,655169,622592,3977788271,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1314800Z","2025-10-27 11:46:30.1314800Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140737165524992,140737165524992,773618,724992,4119808238,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1346565Z","2025-10-27 11:46:30.1346565Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,,,,,,,,,,18446672673167392768,18446672673167368192,140737161841328,0,207770214400,9728,207778480128,207778471936,140737161841328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1370499Z","2025-10-27 11:46:30.1370499Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,140736810647552,140736810647552,829180,802816,4281556410,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1399638Z","2025-10-27 11:46:30.1399638Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,,,,,,,,140736820084736,140736820084736,453941,438272,48412803,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1412454Z","2025-10-27 11:46:30.1412454Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,140736949256192,140736949256192,333822,290816,994200046,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1420380Z","2025-10-27 11:46:30.1420380Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,140736985432064,140736985432064,121295,106496,2998121198,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1435394Z","2025-10-27 11:46:30.1435394Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,140736765886464,140736765886464,396500,380928,1605668267,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1463129Z","2025-10-27 11:46:30.1463129Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","12668 attack-874.exe",4828,,,"12668 attack-874.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,140737107329024,140737107329024,286201,221184,2803059627,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1512358Z","2025-10-27 11:46:30.1512358Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart ","12668 attack-874.exe",4828,,,"13268 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,,,,,,,,,,2797727,,1754496986,,,,134060391901511832,,,,,5519,,,,,,3,"0x","Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe","App",12668,5516,2,1,0,1
"2025-10-27 11:46:30.1521467Z","2025-10-27 11:46:30.1521467Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","12668 attack-874.exe",4828,,,"13268 Notepad.exe",,,,,,,,,,,,18446672673167421440,18446672673167396864,140695571248912,0,862349565952,2340,862352048128,862352044032,140695571248912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1607133Z","2025-10-27 11:46:30.1607133Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,,,,,,,,140695570022400,140695570022400,2797727,2748416,1754496986,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1607742Z","2025-10-27 11:46:30.1607742Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140737173913600,140737173913600,2538757,2523136,592187216,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.160826000Z","2025-10-27 11:46:30.1608317Z","myETW","Attack-Provider",1337,"Attack-Provider","12668 attack-874.exe",,,,,,"After starting subprocess with PID 13268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1722372Z","2025-10-27 11:46:30.1722372Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",64,,,"    4 System",,,,,,,,,,,,18446672673168654336,18446672673168629760,18446735285668393472,0,0,15180,0,0,18446735285668393472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1776410Z","2025-10-27 11:46:30.1776410Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140737159757824,140737159757824,844151,823296,1746094868,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1778955Z","2025-10-27 11:46:30.1778955Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140737125220352,140737125220352,4201576,4136960,1981517683,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1798433Z","2025-10-27 11:46:30.1798433Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,,,,,,,,,,18446672673169203200,18446672673169178624,140737174395840,0,862349574144,1316,862353096704,862353092608,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1799329Z","2025-10-27 11:46:30.1799329Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,140737153073152,140737153073152,1879241,1855488,560336548,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1802053Z","2025-10-27 11:46:30.1802053Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,140737131970560,140737131970560,189889,159744,3893946825,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1803393Z","2025-10-27 11:46:30.1803393Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,,,,,,,,,,18446672673168052224,18446672673168027648,140737174395840,0,862349582336,12204,862354145280,862354141184,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1804849Z","2025-10-27 11:46:30.1804849Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,140737165262848,140737165262848,224859,176128,234412959,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:30.1807010Z","2025-10-27 11:46:30.1807010Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13268 Notepad.exe",2340,,,"13268 Notepad.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,140737129414656,140737129414656,1265787,1232896,1728895390,,,,,,,,,,,,,,,,,,,,,,,,
