timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,featureid,accessmask,washardened,targetthreadcreatetime,targetthreadid,data,startstop,threadtime,deltacpu,deltawall,startqpc,id,process,reason,channel,eventid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-10 13:49:29.5689018Z","2025-11-10 13:49:29.5689018Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",5928,,," 5776 attack-148.exe",,,,,,,,,,,,,1762782569568901800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5691144Z","2025-11-10 13:49:29.5691144Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",5928,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,1762782569569114400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5691846Z","2025-11-10 13:49:29.5691846Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",5928,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,1762782569569184600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5692322Z","2025-11-10 13:49:29.5692322Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",5928,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,1762782569569232200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5692760Z","2025-11-10 13:49:29.5692760Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 3320 MsMpEng.exe",5928,,,,,,"C:\Users\Public\Downloads\attack-148.exe","USN Cache","MISS",,,,,,,,1762782569569276100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5701343Z","2025-11-10 13:49:29.5701343Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",10108,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,1762782569570134300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5701894Z","2025-11-10 13:49:29.5701894Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",10108,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,1762782569570189400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5702344Z","2025-11-10 13:49:29.5702344Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",10108,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,1762782569570234400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5702756Z","2025-11-10 13:49:29.5702756Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 3320 MsMpEng.exe",10108,,,,,,"C:\Users\Public\Downloads\attack-148.exe","USN Cache","MISS",,,,,,,,1762782569570275600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5703042Z","2025-11-10 13:49:29.5703042Z","ETW","Microsoft-Antimalware-Engine",32,"UfsScanProcTask Start "," 3320 MsMpEng.exe",10108,," 5776 attack-148.exe",,,,"\\.\proc\Process:5776,134072561690569627",,,,,,,,,,1762782569570304200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735979716608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5703764Z","2025-11-10 13:49:29.5703764Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",10108,,," 5776 attack-148.exe",,,,,,,,,,,,,1762782569570376500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.5960445Z","2025-11-10 13:49:29.5960445Z","ETW","Microsoft-Antimalware-Engine",33,"UfsScanProcTask Stop "," 3320 MsMpEng.exe",10108,," 5776 attack-148.exe",,,,"\\.\proc\Process:5776,134072561690569627",,,,,,,,,,1762782569596044500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735979716608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156250,,,22324818923621,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.803634300Z","2025-11-10 13:49:29.8036377Z","myETW","EDRi-Provider",4242,"EDRi-Event","  396 EDRi.exe",,,,,,"After starting the attack exe",,,,,,,,,,,1762782569803637700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.8513747Z","2025-11-10 13:49:29.8513747Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",4072,,," 5776 attack-148.exe",,,,,,,,,,,,,1762782569851374700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:30.7425813Z","2025-11-10 13:49:30.7425813Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",11656,,," 5776 attack-148.exe",,,,,,,,,,,,,1762782570742581400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.265590800Z","2025-11-10 13:49:35.2655963Z","myETW","Attack-Provider",1337,"Attack-Provider"," 5776 attack-148.exe",,,,,,"Before starting subprocess to inject to",,,,,,,,,,,1762782575265596300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2670367Z","2025-11-10 13:49:35.2670367Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",10244,,,,,,"C:\Windows\System32\notepad.exe::$EA",,,,,,,,,,1762782575267036700,,,,,,,18446714997477449056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2671728Z","2025-11-10 13:49:35.2671728Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request  Start "," 3320 MsMpEng.exe",4804,," 5776 attack-148.exe",,,,"C:\Windows\System32\notepad.exe",,,,,,,,,,1762782575267172800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656250,,,,814053528,"C:\Users\Public\Downloads\attack-148.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2672475Z","2025-11-10 13:49:35.2672475Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3320 MsMpEng.exe",4804,,,,,"Execute hint set for C:\Users\Public\Downloads\attack-148.exe, will not honor logskip exclusions",,,,,,,,,,,1762782575267247500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2873293Z","2025-11-10 13:49:35.2873293Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop "," 3320 MsMpEng.exe",4804,," 5776 attack-148.exe",,,,"C:\Windows\System32\notepad.exe",,,,,,,,,,1762782575287329300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656250,,,,814053528,"C:\Users\Public\Downloads\attack-148.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2882625Z","2025-11-10 13:49:35.2882625Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 5776 attack-148.exe",2780,,," 4532 notepad.exe",,,"C:\Windows\System32\notepad.exe",,,,,,,,,,1762782575288262500,,,,,,,,,,,,,,,,,,,,,,134072561752881873,0,238890,"0x","","",5776,25594,25596,3,0,1,1845097389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2882661Z","2025-11-10 13:49:35.2882661Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5804 svchost.exe",4460,,," 4532 notepad.exe",,,,,,,,,,,,,1762782575288266100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2900502Z","2025-11-10 13:49:35.2900502Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring  ProcessMonitorFlags"," 3320 MsMpEng.exe",4804,," 4532 notepad.exe",,,,"C:\Windows\System32\notepad.exe",,,,,,,,,,1762782575290050200,,,,,,,,,,,,,,,,,,,,,,,"0x400003DF",,,,,,,,,,,,,,,,,,,,134072561752881873,140735979716608,"0x0","0x44","0x0","0x0","0x0","SyncStart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2902400Z","2025-11-10 13:49:35.2902400Z","ETW","Microsoft-Antimalware-Engine",70,"Behavior Monitoring  BmProcessCreate"," 3320 MsMpEng.exe",5928," 5776 attack-148.exe"," 4532 notepad.exe",,,,"C:\Windows\System32\notepad.exe",,,,,,,"'C:\Windows\System32\notepad.exe'",,,1762782575290240000,,,,,,,,,,,,,,,,,,,,,,,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2902874Z","2025-11-10 13:49:35.2902874Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",5928,,," 4532 notepad.exe",,,,,,,,,,,,,1762782575290287500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2905356Z","2025-11-10 13:49:35.2905356Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5776 attack-148.exe",2780,,," 4532 notepad.exe",,,,,,,,,,,,,1762782575290535600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446606103153246208,18446606103153217536,140696143215568,0,333903941632,4104,333901791232,333901721600,140696143215568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2905418Z","2025-11-10 13:49:35.2905418Z","ETW","Microsoft-Antimalware-Engine",109,"Behavior Monitoring  BmProcessContextStart"," 3320 MsMpEng.exe",5928,," 4532 notepad.exe",,,,,,,,,,,,,,1762782575290541800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\notepad.exe",2916554813328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2911570Z","2025-11-10 13:49:35.2911570Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",5928,,," 5776 attack-148.exe",,,,,,,,,,,,,1762782575291157000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2911742Z","2025-11-10 13:49:35.2911742Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 3320 MsMpEng.exe",5928,," 4532 notepad.exe",,,,,,,,,,,,"Parent","n/a",1762782575291174200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2914897Z","2025-11-10 13:49:35.2914897Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 3320 MsMpEng.exe",5928,," 4532 notepad.exe",,,,,,,,,,,,"Parent","n/a",1762782575291489700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2917327Z","2025-11-10 13:49:35.2917327Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 3320 MsMpEng.exe",5928,," 4532 notepad.exe",,,,,,,,,,,,"Parent","n/a",1762782575291732700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2920858Z","2025-11-10 13:49:35.2920858Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  576 csrss.exe",3336,,," 4532 notepad.exe",,,,,,,,,,,,,1762782575292085800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2920942Z","2025-11-10 13:49:35.2920942Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  576 csrss.exe",3336,,," 4532 notepad.exe",4104,,,,,,,,,,,,1762782575292094200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2921254Z","2025-11-10 13:49:35.2921254Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 3320 MsMpEng.exe",5928,," 4532 notepad.exe",,,,,,,,,,,,"Parent","n/a",1762782575292125400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2922068Z","2025-11-10 13:49:35.2922068Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3320 MsMpEng.exe",11484,," 5776 attack-148.exe"," 4532 notepad.exe",,,,,,,,,,,,,1762782575292206800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.295748600Z","2025-11-10 13:49:35.2957513Z","myETW","Attack-Provider",1337,"Attack-Provider"," 5776 attack-148.exe",,,,,,"After starting subprocess with PID 4532",,,,,,,,,,,1762782575295751300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2959555Z","2025-11-10 13:49:35.2959555Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 4532 notepad.exe",4104,,,,,,"C:\Windows\Prefetch\NOTEPAD.EXE-C5670914.pf",,,,,,,,,,1762782575295955500,,,,,,,18446714997572937664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2960703Z","2025-11-10 13:49:35.2960703Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",4804,,," 4532 notepad.exe",,,,,,,,,,,,,1762782575296070300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2960789Z","2025-11-10 13:49:35.2960789Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request  Start "," 3320 MsMpEng.exe",4804,," 4532 notepad.exe",,,,"C:\Windows\Prefetch\NOTEPAD.EXE-C5670914.pf",,,,,,,,,,1762782575296078900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656250,,,,814053529,"C:\Windows\System32\notepad.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2961651Z","2025-11-10 13:49:35.2961651Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 3320 MsMpEng.exe",3316,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Windows\System32\notepad.exe",,,,,,1762782575296165100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4532,true,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2961722Z","2025-11-10 13:49:35.2961722Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 3320 MsMpEng.exe",3316,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Windows\System32\notepad.exe",,,,,,1762782575296172200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4532,false,5000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2962937Z","2025-11-10 13:49:35.2962937Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop "," 3320 MsMpEng.exe",4804,," 4532 notepad.exe",,,,"C:\Windows\Prefetch\NOTEPAD.EXE-C5670914.pf",,,,,,,,,,1762782575296293700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656250,,,,814053529,"C:\Windows\System32\notepad.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2974670Z","2025-11-10 13:49:35.2974670Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",3316,,," 4532 notepad.exe",,,,,,,,,,,,,1762782575297467000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2983811Z","2025-11-10 13:49:35.2983811Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",5344,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_19041.62.219.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\notepad.exe.mui",,,,,,,,,,1762782575298381100,,,,,,,18446714997415569408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.2985011Z","2025-11-10 13:49:35.2985011Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",5344,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_19041.62.219.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\notepad.exe.mui:WofCompressedData",,,,,,,,,,1762782575298501100,,,,,,,18446714997399076192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.3105261Z","2025-11-10 13:49:35.3105261Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 4532 notepad.exe",4104,,," 4532 notepad.exe",,,,,,,,,,,,,1762782575310526100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.3155954Z","2025-11-10 13:49:35.3155954Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request  Start "," 3320 MsMpEng.exe",4804,," 4532 notepad.exe",,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_19041.62.219.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\notepad.exe.mui",,,,,,,,,,1762782575315595500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656250,,,,814053530,"C:\Windows\System32\notepad.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:35.3158428Z","2025-11-10 13:49:35.3158428Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop "," 3320 MsMpEng.exe",4804,," 4532 notepad.exe",,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_19041.62.219.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\notepad.exe.mui",,,,,,,,,,1762782575315842800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656250,,,,814053530,"C:\Windows\System32\notepad.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
