timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,fullregionsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetaddress,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,saddr,seqnum,size,sport,desiredaccess,returncode,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,featureid,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,data,startstop,deltacpu,deltawall,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,devicename,devicenamelength,drivername,drivernamelength,accessmask,washardened,oldfilename,foldername,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,classification,eventtype,fileid,fileusn,info,scansource,integritylevel,imagepath,processcontextid,channel,eventid,first resource path,first resource type,resource count,scan source,type,startqpc,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,count,terminationtime,bytescopied,operationstatus,featuretype,keypath,newvalue,oldvalue,usermode,valuename
"2025-12-16 12:02:39.0662422Z","ETW","0","0","2025-12-16 12:02:39.0662422Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",10832,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066242200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0662576Z","ETW","0","0","2025-12-16 12:02:39.0662576Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066257600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0662670Z","ETW","0","0","2025-12-16 12:02:39.0662670Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",10832,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066267000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0662856Z","ETW","0","0","2025-12-16 12:02:39.0662856Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",10832,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066285600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0662874Z","ETW","0","0","2025-12-16 12:02:39.0662874Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066287400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0663048Z","ETW","0","0","2025-12-16 12:02:39.0663048Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",10832,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066304800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0663090Z","ETW","0","0","2025-12-16 12:02:39.0663090Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066309000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0663234Z","ETW","0","0","2025-12-16 12:02:39.0663234Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",10832,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066323400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0663316Z","ETW","0","0","2025-12-16 12:02:39.0663316Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066331700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0663503Z","ETW","0","0","2025-12-16 12:02:39.0663503Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066350300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0664512Z","ETW","0","0","2025-12-16 12:02:39.0664512Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3736 MsMpEng.exe",8432,,," 3736 MsMpEng.exe",8432,,,,,,,,,,,,,,,,,,1765886559066451200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0664639Z","ETW","0","0","2025-12-16 12:02:39.0664639Z","Microsoft-Antimalware-Engine",5,"Stream scan request  Start "," 3736 MsMpEng.exe",8432,,"13264 explorer.exe",,,,"C:\Users\admin5\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db",,,,,,,,,,,,,,,,1765886559066463900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525998777,"C:\Windows\explorer.exe",2,90781250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0665222Z","ETW","0","0","2025-12-16 12:02:39.0665222Z","Microsoft-Antimalware-Engine",7,"Skipped file  Info "," 3736 MsMpEng.exe",8432,,,,,,"C:\Users\admin5\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db",,,,,,,,,,,,,,,,1765886559066522200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Log skip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0665324Z","ETW","0","0","2025-12-16 12:02:39.0665324Z","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop "," 3736 MsMpEng.exe",8432,,"13264 explorer.exe",,,,"C:\Users\admin5\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db",,,,,,,,,,,,,,,,1765886559066532400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525998777,"C:\Windows\explorer.exe",2,90781250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0666114Z","ETW","0","0","2025-12-16 12:02:39.0666114Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066611400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0666386Z","ETW","0","0","2025-12-16 12:02:39.0666386Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066638600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0666788Z","ETW","0","0","2025-12-16 12:02:39.0666788Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066678800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0667275Z","ETW","0","0","2025-12-16 12:02:39.0667275Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066727500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0669038Z","ETW","0","0","2025-12-16 12:02:39.0669038Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8888,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559066903800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0670309Z","ETW","0","0","2025-12-16 12:02:39.0670309Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067031000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0670646Z","ETW","0","0","2025-12-16 12:02:39.0670646Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3736 MsMpEng.exe",8432,,," 3736 MsMpEng.exe",8432,,,,,,,,,,,,,,,,,,1765886559067064600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0670771Z","ETW","0","0","2025-12-16 12:02:39.0670771Z","Microsoft-Antimalware-Engine",5,"Stream scan request  Start "," 3736 MsMpEng.exe",8432,,"13264 explorer.exe",,,,"C:\Users\admin5\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db",,,,,,,,,,,,,,,,1765886559067077100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525998778,"C:\Windows\explorer.exe",2,90781250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0671337Z","ETW","0","0","2025-12-16 12:02:39.0671337Z","Microsoft-Antimalware-Engine",7,"Skipped file  Info "," 3736 MsMpEng.exe",8432,,,,,,"C:\Users\admin5\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db",,,,,,,,,,,,,,,,1765886559067133700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Log skip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0671373Z","ETW","0","0","2025-12-16 12:02:39.0671373Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",11752,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067137300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0671440Z","ETW","0","0","2025-12-16 12:02:39.0671440Z","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop "," 3736 MsMpEng.exe",8432,,"13264 explorer.exe",,,,"C:\Users\admin5\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db",,,,,,,,,,,,,,,,1765886559067144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525998778,"C:\Windows\explorer.exe",2,90781250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0671629Z","ETW","0","0","2025-12-16 12:02:39.0671629Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8888,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067162900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0672052Z","ETW","0","0","2025-12-16 12:02:39.0672052Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8112,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067205200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0672362Z","ETW","0","0","2025-12-16 12:02:39.0672362Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",14696,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067236200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0672537Z","ETW","0","0","2025-12-16 12:02:39.0672537Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",11752,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067253700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0673046Z","ETW","0","0","2025-12-16 12:02:39.0673046Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",10832,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067304600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0673561Z","ETW","0","0","2025-12-16 12:02:39.0673561Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8888,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067356100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0673723Z","ETW","0","0","2025-12-16 12:02:39.0673723Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",14696,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067372300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0674231Z","ETW","0","0","2025-12-16 12:02:39.0674231Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",11752,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067423100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0674390Z","ETW","0","0","2025-12-16 12:02:39.0674390Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",10832,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067439000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0675353Z","ETW","0","0","2025-12-16 12:02:39.0675353Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",8888,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067535300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0675508Z","ETW","0","0","2025-12-16 12:02:39.0675508Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",14696,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067550800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0675653Z","ETW","0","0","2025-12-16 12:02:39.0675653Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",11752,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067565300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:39.0675797Z","ETW","0","0","2025-12-16 12:02:39.0675797Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","13264 explorer.exe",10832,,,"13264 explorer.exe",,,,,,,,,,,,,,,,,,,1765886559067579700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
