timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,viewsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-12-15 14:20:06.0572952Z","ETW","0","0","2025-12-15 14:20:06.0572952Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",8244,,," 6720 explorer.exe",5916,,,,,,,,,,,,1765808406057295200,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.0573096Z","ETW","0","0","2025-12-15 14:20:06.0573096Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",8244,,," 6720 explorer.exe",5916,,,,,,,,,,,,1765808406057309600,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1547179Z","ETW","0","0","2025-12-15 14:20:06.1547179Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4396 cywscsvc.exe",4480,,," 3164 cyserver.exe",3940,,,,,,,,,,,,1765808406154717900,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1550895Z","ETW","0","0","2025-12-15 14:20:06.1550895Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",5848,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406155089500,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1550930Z","ETW","0","0","2025-12-15 14:20:06.1550930Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",5848,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406155093000,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1552115Z","ETW","0","0","2025-12-15 14:20:06.1552115Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",9140,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406155211500,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1552180Z","ETW","0","0","2025-12-15 14:20:06.1552180Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",9140,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406155218000,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1559464Z","ETW","0","0","2025-12-15 14:20:06.1559464Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4396 cywscsvc.exe",4480,,," 3164 cyserver.exe",3940,,,,,,,,,,,,1765808406155946500,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1561869Z","ETW","0","0","2025-12-15 14:20:06.1561869Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",5848,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406156186900,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1561901Z","ETW","0","0","2025-12-15 14:20:06.1561901Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",5848,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406156190100,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1563054Z","ETW","0","0","2025-12-15 14:20:06.1563054Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",9140,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406156305400,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1563115Z","ETW","0","0","2025-12-15 14:20:06.1563115Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",9140,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406156311500,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1567174Z","ETW","0","0","2025-12-15 14:20:06.1567174Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",5848,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406156717400,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1567373Z","ETW","0","0","2025-12-15 14:20:06.1567373Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",5848,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,1765808406156737300,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.1706591Z","ETW","1","0","2025-12-15 14:20:06.1706591Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","  716 services.exe",9392,,,"  716 services.exe",,,,,,,,,,,,,1765808406170659100,,,,,,412436,18446684154601570304,18446684154601541632,140729808179472,0,51118989312,9392,51121225728,51121192960,140729808179472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.3173959Z","ETW","1","0","2025-12-15 14:20:06.3173959Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","  716 services.exe",10224,,,"  716 services.exe",,,,,,,,,,,,,1765808406317395900,,,,,,,18446684154601570304,18446684154601541632,140729808179472,0,51118997504,10120,51120701440,51120668672,140729808179472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.3174180Z","ETW","0","0","2025-12-15 14:20:06.3174180Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,,"  716 services.exe",10120,,,,,,,,,,,,1765808406317418000,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.3174918Z","ETW","0","0","2025-12-15 14:20:06.3174918Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765808406317491800,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.3176116Z","ETW","0","0","2025-12-15 14:20:06.3176116Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765808406317611600,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.3177511Z","ETW","0","0","2025-12-15 14:20:06.3177511Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765808406317751100,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.3178152Z","ETW","0","0","2025-12-15 14:20:06.3178152Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765808406317815200,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:06.3178791Z","ETW","0","0","2025-12-15 14:20:06.3178791Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,1765808406317879100,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.0993214Z","ETW","0","0","2025-12-15 14:20:07.0993214Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",5632,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808407099321400,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.1457385Z","ETW","0","0","2025-12-15 14:20:07.1457385Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",5848,,," 9156 svchost.exe",9180,,,,,,,,,,,,1765808407145738500,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.1458166Z","ETW","0","0","2025-12-15 14:20:07.1458166Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",5848,,," 9156 svchost.exe",9180,,,,,,,,,,,,1765808407145816600,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2397484Z","ETW","1","0","2025-12-15 14:20:07.2397484Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 1444 svchost.exe",8084,,," 1444 svchost.exe",,,,,,,,,,,,,1765808407239748400,,,,,,70325201,18446684154581155840,18446684154581127168,140729808179472,0,549024276480,8084,549031772160,549031739392,140729808179472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2708765Z","ETW","1","0","2025-12-15 14:20:07.2708765Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 1628 svchost.exe",468,,," 1628 svchost.exe",,,,,,,,,,,,,1765808407270876500,,,,,,18077377,18446684154576863232,18446684154576834560,140729808179472,0,26594074624,468,26598703104,26598637568,140729808179472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2862833Z","myETW","1","1","2025-12-15 14:20:07.286275900Z","Attack-Provider",1337,"AttackTask"," 4244 attack-582.exe",,,,,,"Starting deconditioning round 5",,,,,,,,,,,1765808407286275900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2867180Z","ETW-TI","1","0","2025-12-15 14:20:07.2867180Z","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407286718100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114384756736,134102819846759329,4244,0,0,0,7881299347898861,134102819846759390,7848,"R-X",134102819846759329,0,0,0,7881299347898861,,"RW-",134102819846759329,4244,0,0,0,7881299347898861,4096,,,,,,,,,,,,
"2025-12-15 14:20:07.2869600Z","ETW","1","1","2025-12-15 14:20:07.2869600Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407286960000,,,,,,,18446684154576863232,18446684154576834560,2114384756736,0,565591646208,10172,565598748672,565598744576,2114384756736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2869773Z","ETW","1","1","2025-12-15 14:20:07.2869773Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",10172,,,,,,,,,,,,1765808407286977300,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2873991Z","ETW","1","1","2025-12-15 14:20:07.2873991Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4244 attack-582.exe",10172,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407287399100,,,,,,114924,18446684154576863232,18446684154576834560,2114384756736,0,565591646208,10172,565598748672,565598740480,2114384756736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2875330Z","ETW-TI","1","0","2025-12-15 14:20:07.2875330Z","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407287533000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114385870848,134102819846759329,4244,0,0,0,7881299347898861,134102819846759390,7848,"R-X",134102819846759329,0,0,0,7881299347898861,,"RW-",134102819846759329,4244,0,0,0,7881299347898861,4096,,,,,,,,,,,,
"2025-12-15 14:20:07.2876430Z","ETW","1","1","2025-12-15 14:20:07.2876430Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407287643000,,,,,,,18446684154576863232,18446684154576834560,2114385870848,0,565591654400,3888,565598748672,565598744576,2114385870848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2876575Z","ETW","1","1","2025-12-15 14:20:07.2876575Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",3888,,,,,,,,,,,,1765808407287657500,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2885874Z","ETW","1","1","2025-12-15 14:20:07.2885874Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4244 attack-582.exe",3888,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407288587400,,,,,,241180,18446684154576863232,18446684154576834560,2114385870848,0,565591654400,3888,565598748672,565598744576,2114385870848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2899688Z","ETW-TI","1","0","2025-12-15 14:20:07.2899688Z","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407289968900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114385936384,134102819846759329,4244,0,0,0,7881299347898861,134102819846759390,7848,"R-X",134102819846759329,0,0,0,7881299347898861,,"RW-",134102819846759329,4244,0,0,0,7881299347898861,4096,,,,,,,,,,,,
"2025-12-15 14:20:07.2901066Z","ETW","1","1","2025-12-15 14:20:07.2901066Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407290106600,,,,,,,18446684154576863232,18446684154576834560,2114385936384,0,565591699456,4816,565598748672,565598744576,2114385936384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2901240Z","ETW","1","1","2025-12-15 14:20:07.2901240Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",4816,,,,,,,,,,,,1765808407290124000,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2910225Z","ETW","1","1","2025-12-15 14:20:07.2910225Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4244 attack-582.exe",4816,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407291022500,,,,,,277704,18446684154576863232,18446684154576834560,2114385936384,0,565591699456,4816,565598748672,565598740480,2114385936384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2914199Z","ETW-TI","1","0","2025-12-15 14:20:07.2914199Z","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407291419900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114386001920,134102819846759329,4244,0,0,0,7881299347898861,134102819846759390,7848,"R-X",134102819846759329,0,0,0,7881299347898861,,"RW-",134102819846759329,4244,0,0,0,7881299347898861,4096,,,,,,,,,,,,
"2025-12-15 14:20:07.2915801Z","ETW","1","1","2025-12-15 14:20:07.2915801Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407291580100,,,,,,,18446684154576863232,18446684154576834560,2114386001920,0,565591707648,3728,565598748672,565598744576,2114386001920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2916138Z","ETW","1","1","2025-12-15 14:20:07.2916138Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",3728,,,,,,,,,,,,1765808407291613800,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2934532Z","ETW","1","1","2025-12-15 14:20:07.2934532Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4244 attack-582.exe",3728,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407293453200,,,,,,481828,18446684154576863232,18446684154576834560,2114386001920,0,565591707648,3728,565598748672,565598740480,2114386001920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2937911Z","ETW-TI","1","0","2025-12-15 14:20:07.2937911Z","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407293791100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114386067456,134102819846759329,4244,0,0,0,7881299347898861,134102819846759390,7848,"R-X",134102819846759329,0,0,0,7881299347898861,,"RW-",134102819846759329,4244,0,0,0,7881299347898861,4096,,,,,,,,,,,,
"2025-12-15 14:20:07.2939229Z","ETW","1","1","2025-12-15 14:20:07.2939229Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407293922900,,,,,,,18446684154576863232,18446684154576834560,2114386067456,0,565591715840,5172,565598748672,565598744576,2114386067456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2939504Z","ETW","1","1","2025-12-15 14:20:07.2939504Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",5172,,,,,,,,,,,,1765808407293950400,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2951138Z","ETW","1","1","2025-12-15 14:20:07.2951138Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4244 attack-582.exe",5172,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407295113800,,,,,,101352,18446684154576863232,18446684154576834560,2114386067456,0,565591715840,5172,565598748672,565598740480,2114386067456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2952191Z","ETW-TI","1","0","2025-12-15 14:20:07.2952191Z","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407295219100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114386132992,134102819846759329,4244,0,0,0,7881299347898861,134102819846759390,7848,"R-X",134102819846759329,0,0,0,7881299347898861,,"RW-",134102819846759329,4244,0,0,0,7881299347898861,4096,,,,,,,,,,,,
"2025-12-15 14:20:07.2952599Z","ETW","1","1","2025-12-15 14:20:07.2952599Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407295259900,,,,,,,18446684154576863232,18446684154576834560,2114386132992,0,565591724032,6380,565598748672,565598744576,2114386132992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2952685Z","ETW","1","1","2025-12-15 14:20:07.2952685Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",6380,,,,,,,,,,,,1765808407295268500,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2960804Z","ETW","1","1","2025-12-15 14:20:07.2960804Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4244 attack-582.exe",6380,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407296080400,,,,,,106890,18446684154576863232,18446684154576834560,2114386132992,0,565591724032,6380,565598748672,565598740480,2114386132992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:20:07.2962047Z","ETW-TI","1","0","2025-12-15 14:20:07.2962047Z","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407296204700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114386198528,134102819846759329,4244,0,0,0,7881299347898861,134102819846759390,7848,"R-X",134102819846759329,0,0,0,7881299347898861,,"RW-",134102819846759329,4244,0,0,0,7881299347898861,4096,,,,,,,,,,,,
"2025-12-15 14:20:07.2962470Z","ETW","1","1","2025-12-15 14:20:07.2962470Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4244 attack-582.exe",7848,,," 4244 attack-582.exe",,,,,,,,,,,,,1765808407296247000,,,,,,,18446684154576863232,18446684154576834560,2114386198528,0,565591732224,2200,565598748672,565598744576,2114386198528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
